Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785397975,120,,Aggregated,632.900000,309.300000,76,88,100,120,210,350,570,810,3400,3500,4100,23868,9053,76,127.04697339131043,51.69592200036277,4053.5133570010657,4110.368233618234
1785397976,120,,Aggregated,632.900000,309.300000,76,88,100,120,210,350,570,810,3400,3500,4100,23868,9053,76,127.04697339131043,51.69592200036277,4053.5133570010657,4110.368233618234
1785397977,120,,Aggregated,632.900000,309.300000,76,88,100,120,210,350,570,810,3400,3500,4100,23868,9053,76,127.04697339131043,51.69592200036277,4053.5133570010657,4110.368233618234
1785397978,120,,Aggregated,625.400000,308.700000,76,87,100,120,210,340,550,790,3400,3500,4100,25712,9915,76,124.1703040234469,51.69592200036277,4053.5133570010657,4066.894251711263
1785397979,120,,Aggregated,625.400000,308.700000,76,87,100,120,210,340,550,790,3400,3500,4100,25712,9915,76,124.1703040234469,51.69592200036277,4053.5133570010657,4066.894251711263
1785397980,120,,Aggregated,625.400000,308.700000,76,87,100,120,210,340,550,790,3400,3500,4100,25712,9915,76,124.1703040234469,51.69592200036277,4053.5133570010657,4066.894251711263
1785397981,120,,Aggregated,622.700000,302.000000,75,87,100,110,200,330,530,760,3300,3500,4100,27570,10793,75,121.55397558726541,51.69592200036277,4053.5133570010657,4027.08142908959
1785397982,120,,Aggregated,622.700000,302.000000,75,87,100,110,200,330,530,760,3300,3500,4100,27570,10793,75,121.55397558726541,51.69592200036277,4053.5133570010657,4027.08142908959
1785397983,120,,Aggregated,622.700000,302.000000,75,87,100,110,200,330,530,760,3300,3500,4100,27570,10793,75,121.55397558726541,51.69592200036277,4053.5133570010657,4027.08142908959
1785397984,120,,Aggregated,616.500000,295.800000,75,86,99,110,190,320,510,740,3300,3500,4100,29448,11689,75,119.05837930752189,51.69592200036277,4053.5133570010657,3989.2556710133117
1785397985,120,,Aggregated,616.500000,295.800000,75,86,99,110,190,320,510,740,3300,3500,4100,29448,11689,75,119.05837930752189,51.69592200036277,4053.5133570010657,3989.2556710133117
1785397986,120,,Aggregated,616.500000,295.800000,75,86,99,110,190,320,510,740,3300,3500,4100,29448,11689,75,119.05837930752189,51.69592200036277,4053.5133570010657,3989.2556710133117
1785397987,120,,Aggregated,618.400000,292.100000,75,85,98,110,190,320,520,740,3300,3500,4100,31117,12409,75,118.13950653253417,51.69592200036277,4053.5133570010657,3976.063341581772
1785397988,120,,Aggregated,618.400000,292.100000,75,85,98,110,190,320,520,740,3300,3500,4100,31117,12409,75,118.13950653253417,51.69592200036277,4053.5133570010657,3976.063341581772
1785397989,120,,Aggregated,618.400000,292.100000,75,85,98,110,190,320,520,740,3300,3500,4100,31117,12409,75,118.13950653253417,51.69592200036277,4053.5133570010657,3976.063341581772
1785397990,120,,Aggregated,592.700000,270.100000,74,85,97,110,190,320,520,720,3300,3500,4100,32832,13003,74,117.63113388190962,51.69592200036277,4053.5133570010657,3990.379050925926
1785397991,120,,Aggregated,592.700000,270.100000,74,85,97,110,190,320,520,720,3300,3500,4100,32832,13003,74,117.63113388190962,51.69592200036277,4053.5133570010657,3990.379050925926
1785397992,120,,Aggregated,592.700000,270.100000,74,85,97,110,190,320,520,720,3300,3500,4100,32832,13003,74,117.63113388190962,51.69592200036277,4053.5133570010657,3990.379050925926
1785397993,120,,Aggregated,573.300000,236.000000,74,85,97,110,190,320,520,710,3300,3500,4100,34533,13632,74,116.87465451396938,51.69592200036277,4053.5133570010657,3995.944980163901
1785397994,120,,Aggregated,573.300000,236.000000,74,85,97,110,190,320,520,710,3300,3500,4100,34533,13632,74,116.87465451396938,51.69592200036277,4053.5133570010657,3995.944980163901
1785397995,120,,Aggregated,573.300000,236.000000,74,85,97,110,190,320,520,710,3300,3500,4100,34533,13632,74,116.87465451396938,51.69592200036277,4053.5133570010657,3995.944980163901
1785397996,120,,Aggregated,567.900000,221.300000,74,85,96,110,180,310,500,690,3300,3500,4100,36408,14525,74,115.14463705674268,51.574746998085175,4053.5133570010657,3967.705696550209
1785397997,120,,Aggregated,567.900000,221.300000,74,85,96,110,180,310,500,690,3300,3500,4100,36408,14525,74,115.14463705674268,51.574746998085175,4053.5133570010657,3967.705696550209
1785397998,120,,Aggregated,567.900000,221.300000,74,85,96,110,180,310,500,690,3300,3500,4100,36408,14525,74,115.14463705674268,51.574746998085175,4053.5133570010657,3967.705696550209
1785397999,120,,Aggregated,586.600000,237.000000,74,84,96,110,180,300,490,680,3300,3500,4100,38207,15359,74,113.80201149118696,51.51805599962245,4053.5133570010657,3945.556992174209
1785398000,120,,Aggregated,586.600000,237.000000,74,84,96,110,180,300,490,680,3300,3500,4100,38207,15359,74,113.80201149118696,51.51805599962245,4053.5133570010657,3945.556992174209
1785398001,120,,Aggregated,586.600000,237.000000,74,84,96,110,180,300,490,680,3300,3500,4100,38207,15359,74,113.80201149118696,51.51805599962245,4053.5133570010657,3945.556992174209
1785398002,120,,Aggregated,597.200000,258.500000,74,84,95,110,170,300,480,670,3300,3500,4100,40073,16200,74,112.68053809948681,51.51805599962245,4053.5133570010657,3932.107329124348
1785398003,120,,Aggregated,597.200000,258.500000,74,84,95,110,170,300,480,670,3300,3500,4100,40073,16200,74,112.68053809948681,51.51805599962245,4053.5133570010657,3932.107329124348
1785398004,120,,Aggregated,597.200000,258.500000,74,84,95,110,170,300,480,670,3300,3500,4100,40073,16200,74,112.68053809948681,51.51805599962245,4053.5133570010657,3932.107329124348
1785398005,120,,Aggregated,614.900000,284.700000,73,83,94,100,170,290,470,660,3300,3500,4100,41995,17119,73,111.07656997751386,51.51805599962245,4053.5133570010657,3908.8235266103106
1785398006,120,,Aggregated,614.900000,284.700000,73,83,94,100,170,290,470,660,3300,3500,4100,41995,17119,73,111.07656997751386,51.51805599962245,4053.5133570010657,3908.8235266103106
1785398007,120,,Aggregated,614.900000,284.700000,73,83,94,100,170,290,470,660,3300,3500,4100,41995,17119,73,111.07656997751386,51.51805599962245,4053.5133570010657,3908.8235266103106
1785398008,120,,Aggregated,617.800000,287.400000,73,83,93,100,160,280,460,640,3200,3500,4100,43846,17964,73,109.97650147027714,51.51805599962245,4053.5133570010657,3896.5270492177165
1785398009,120,,Aggregated,617.800000,287.400000,73,83,93,100,160,280,460,640,3200,3500,4100,43846,17964,73,109.97650147027714,51.51805599962245,4053.5133570010657,3896.5270492177165
1785398010,120,,Aggregated,617.800000,287.400000,73,83,93,100,160,280,460,640,3200,3500,4100,43846,17964,73,109.97650147027714,51.51805599962245,4053.5133570010657,3896.5270492177165
1785398011,120,,Aggregated,608.200000,275.800000,74,84,96,110,180,290,460,640,3200,3500,4100,45175,18381,74,111.51143557967463,51.51805599962245,4053.5133570010657,3915.317365799668
1785398012,120,,Aggregated,608.200000,275.800000,74,84,96,110,180,290,460,640,3200,3500,4100,45175,18381,74,111.51143557967463,51.51805599962245,4053.5133570010657,3915.317365799668
1785398013,120,,Aggregated,608.200000,275.800000,74,84,96,110,180,290,460,640,3200,3500,4100,45175,18381,74,111.51143557967463,51.51805599962245,4053.5133570010657,3915.317365799668
1785398014,120,,Aggregated,568.700000,243.900000,74,84,95,110,170,280,450,620,3200,3500,4100,47085,19219,74,110.18563549208477,51.51805599962245,4053.5133570010657,3906.3026653923753
1785398015,120,,Aggregated,568.700000,243.900000,74,84,95,110,170,280,450,620,3200,3500,4100,47085,19219,74,110.18563549208477,51.51805599962245,4053.5133570010657,3906.3026653923753
1785398016,120,,Aggregated,568.700000,243.900000,74,84,95,110,170,280,450,620,3200,3500,4100,47085,19219,74,110.18563549208477,51.51805599962245,4053.5133570010657,3906.3026653923753
1785398017,120,,Aggregated,568.900000,239.500000,73,83,94,110,170,280,440,610,3200,3500,4100,48959,20091,73,109.13580590407838,51.51805599962245,4053.5133570010657,3891.5974386731755
1785398018,120,,Aggregated,568.900000,239.500000,73,83,94,110,170,280,440,610,3200,3500,4100,48959,20091,73,109.13580590407838,51.51805599962245,4053.5133570010657,3891.5974386731755
1785398019,120,,Aggregated,568.900000,239.500000,73,83,94,110,170,280,440,610,3200,3500,4100,48959,20091,73,109.13580590407838,51.51805599962245,4053.5133570010657,3891.5974386731755
1785398020,120,,Aggregated,569.000000,240.200000,73,83,94,100,170,270,440,600,3200,3400,4100,50758,20712,73,108.50051001553972,51.51805599962245,4053.5133570010657,3908.349225737815
1785398021,120,,Aggregated,569.000000,240.200000,73,83,94,100,170,270,440,600,3200,3400,4100,50758,20712,73,108.50051001553972,51.51805599962245,4053.5133570010657,3908.349225737815
1785398022,120,,Aggregated,569.000000,240.200000,73,83,94,100,170,270,440,600,3200,3400,4100,50758,20712,73,108.50051001553972,51.51805599962245,4053.5133570010657,3908.349225737815
1785398023,120,,Aggregated,616.600000,254.200000,73,83,94,100,170,270,430,590,3200,3400,4100,52521,21389,73,108.00998085138782,51.51805599962245,4053.5133570010657,3913.6481978637116
1785398024,120,,Aggregated,616.600000,254.200000,73,83,94,100,170,270,430,590,3200,3400,4100,52521,21389,73,108.00998085138782,51.51805599962245,4053.5133570010657,3913.6481978637116
1785398025,120,,Aggregated,616.600000,254.200000,73,83,94,100,170,270,430,590,3200,3400,4100,52521,21389,73,108.00998085138782,51.51805599962245,4053.5133570010657,3913.6481978637116
1785398026,120,,Aggregated,608.600000,244.500000,73,83,93,100,160,270,430,580,3200,3400,4100,54441,22244,73,107.02227493151773,51.51805599962245,4053.5133570010657,3903.359214562554
1785398027,120,,Aggregated,608.600000,244.500000,73,83,93,100,160,270,430,580,3200,3400,4100,54441,22244,73,107.02227493151773,51.51805599962245,4053.5133570010657,3903.359214562554
1785398028,120,,Aggregated,608.600000,244.500000,73,83,93,100,160,270,430,580,3200,3400,4100,54441,22244,73,107.02227493151773,51.51805599962245,4053.5133570010657,3903.359214562554
1785398029,120,,Aggregated,611.100000,244.700000,73,82,93,100,160,260,420,580,3200,3400,4100,56352,23187,73,106.0651442227929,51.51805599962245,4053.5133570010657,3885.362347387848
1785398030,120,,Aggregated,611.100000,244.700000,73,82,93,100,160,260,420,580,3200,3400,4100,56352,23187,73,106.0651442227929,51.51805599962245,4053.5133570010657,3885.362347387848
1785398031,120,,Aggregated,611.100000,244.700000,73,82,93,100,160,260,420,580,3200,3400,4100,56352,23187,73,106.0651442227929,51.51805599962245,4053.5133570010657,3885.362347387848
1785398032,120,,Aggregated,620.700000,276.800000,73,82,92,100,160,260,410,560,3200,3400,4100,58319,24166,73,104.97449605414786,51.43086699899868,4053.5133570010657,3865.0031722080284
1785398033,120,,Aggregated,620.700000,276.800000,73,82,92,100,160,260,410,560,3200,3400,4100,58319,24166,73,104.97449605414786,51.43086699899868,4053.5133570010657,3865.0031722080284
1785398034,120,,Aggregated,620.700000,276.800000,73,82,92,100,160,260,410,560,3200,3400,4100,58319,24166,73,104.97449605414786,51.43086699899868,4053.5133570010657,3865.0031722080284
1785398035,120,,Aggregated,641.900000,306.100000,72,82,91,100,160,260,410,560,3200,3400,4100,60212,24977,72,104.19330711273297,51.43086699899868,4053.5133570010657,3862.9659204145355
1785398036,120,,Aggregated,641.900000,306.100000,72,82,91,100,160,260,410,560,3200,3400,4100,60212,24977,72,104.19330711273297,51.43086699899868,4053.5133570010657,3862.9659204145355
1785398037,120,,Aggregated,641.900000,306.100000,72,82,91,100,160,260,410,560,3200,3400,4100,60212,24977,72,104.19330711273297,51.43086699899868,4053.5133570010657,3862.9659204145355
1785398038,120,,Aggregated,634.200000,300.800000,72,81,91,100,160,250,410,550,3200,3400,4100,62044,25831,72,103.72531187371617,51.43086699899868,4053.5133570010657,3852.421410611824
1785398039,120,,Aggregated,634.200000,300.800000,72,81,91,100,160,250,410,550,3200,3400,4100,62044,25831,72,103.72531187371617,51.43086699899868,4053.5133570010657,3852.421410611824
1785398040,120,,Aggregated,634.200000,300.800000,72,81,91,100,160,250,410,550,3200,3400,4100,62044,25831,72,103.72531187371617,51.43086699899868,4053.5133570010657,3852.421410611824
1785398041,120,,Aggregated,631.300000,295.200000,72,81,91,100,150,250,400,550,3200,3400,4100,63937,26759,72,103.12407244751608,51.41346999880625,4053.5133570010657,3836.717362403616
1785398042,120,,Aggregated,631.300000,295.200000,72,81,91,100,150,250,400,550,3200,3400,4100,63937,26759,72,103.12407244751608,51.41346999880625,4053.5133570010657,3836.717362403616
1785398043,120,,Aggregated,631.300000,295.200000,72,81,91,100,150,250,400,550,3200,3400,4100,63937,26759,72,103.12407244751608,51.41346999880625,4053.5133570010657,3836.717362403616
1785398044,120,,Aggregated,621.300000,286.400000,73,81,91,100,150,250,390,540,2600,3400,4100,65764,27607,73,102.64547156801348,51.41346999880625,4053.5133570010657,3827.9536828660057
1785398045,120,,Aggregated,621.300000,286.400000,73,81,91,100,150,250,390,540,2600,3400,4100,65764,27607,73,102.64547156801348,51.41346999880625,4053.5133570010657,3827.9536828660057
1785398046,120,,Aggregated,621.300000,286.400000,73,81,91,100,150,250,390,540,2600,3400,4100,65764,27607,73,102.64547156801348,51.41346999880625,4053.5133570010657,3827.9536828660057
1785398047,120,,Aggregated,617.600000,295.000000,73,81,91,99,150,250,390,530,2300,3400,4100,67651,28516,73,102.07744168728992,51.41346999880625,4053.5133570010657,3815.6744024478576
1785398048,120,,Aggregated,617.600000,295.000000,73,81,91,99,150,250,390,530,2300,3400,4100,67651,28516,73,102.07744168728992,51.41346999880625,4053.5133570010657,3815.6744024478576
1785398049,120,,Aggregated,617.600000,295.000000,73,81,91,99,150,250,390,530,2300,3400,4100,67651,28516,73,102.07744168728992,51.41346999880625,4053.5133570010657,3815.6744024478576
1785398050,120,,Aggregated,623.300000,299.900000,73,81,91,99,150,240,390,520,2100,3400,4100,69491,29219,73,101.71378834847464,51.41346999880625,4053.5133570010657,3822.167014433524
1785398051,120,,Aggregated,623.300000,299.900000,73,81,91,99,150,240,390,520,2100,3400,4100,69491,29219,73,101.71378834847464,51.41346999880625,4053.5133570010657,3822.167014433524
1785398052,120,,Aggregated,623.300000,299.900000,73,81,91,99,150,240,390,520,2100,3400,4100,69491,29219,73,101.71378834847464,51.41346999880625,4053.5133570010657,3822.167014433524
1785398053,120,,Aggregated,618.300000,270.800000,72,81,90,99,150,240,380,520,2000,3400,4100,71364,29975,72,101.16602310401504,51.41346999880625,4053.5133570010657,3826.4856370158623
1785398054,120,,Aggregated,618.300000,270.800000,72,81,90,99,150,240,380,520,2000,3400,4100,71364,29975,72,101.16602310401504,51.41346999880625,4053.5133570010657,3826.4856370158623
1785398055,120,,Aggregated,618.300000,270.800000,72,81,90,99,150,240,380,520,2000,3400,4100,71364,29975,72,101.16602310401504,51.41346999880625,4053.5133570010657,3826.4856370158623
1785398056,120,,Aggregated,621.200000,263.400000,73,81,90,99,150,240,380,510,1900,3400,4100,73228,30740,73,100.72952314817937,51.41346999880625,4053.5133570010657,3827.970544054187
1785398057,120,,Aggregated,621.200000,263.400000,73,81,90,99,150,240,380,510,1900,3400,4100,73228,30740,73,100.72952314817937,51.41346999880625,4053.5133570010657,3827.970544054187
1785398058,120,,Aggregated,621.200000,263.400000,73,81,90,99,150,240,380,510,1900,3400,4100,73228,30740,73,100.72952314817937,51.41346999880625,4053.5133570010657,3827.970544054187
1785398059,120,,Aggregated,615.900000,243.900000,73,81,90,98,140,240,370,510,1800,3400,4100,75065,31380,73,100.39544496156546,51.41346999880625,4053.5133570010657,3840.057097182442
1785398060,120,,Aggregated,615.900000,243.900000,73,81,90,98,140,240,370,510,1800,3400,4100,75065,31380,73,100.39544496156546,51.41346999880625,4053.5133570010657,3840.057097182442
1785398061,120,,Aggregated,615.900000,243.900000,73,81,90,98,140,240,370,510,1800,3400,4100,75065,31380,73,100.39544496156546,51.41346999880625,4053.5133570010657,3840.057097182442
1785398062,120,,Aggregated,613.300000,234.800000,73,81,90,98,140,240,370,500,1800,3400,4100,76930,32114,73,100.03447738841638,51.41346999880625,4053.5133570010657,3843.1084232419084
1785398063,120,,Aggregated,613.300000,234.800000,73,81,90,98,140,240,370,500,1800,3400,4100,76930,32114,73,100.03447738841638,51.41346999880625,4053.5133570010657,3843.1084232419084
1785398064,120,,Aggregated,613.300000,234.800000,73,81,90,98,140,240,370,500,1800,3400,4100,76930,32114,73,100.03447738841638,51.41346999880625,4053.5133570010657,3843.1084232419084
1785398065,120,,Aggregated,609.600000,233.900000,72,81,90,98,140,240,370,500,1700,3400,4100,78698,32769,72,99.8430330233269,51.41346999880625,4053.5133570010657,3849.926084525655
1785398066,120,,Aggregated,609.600000,233.900000,72,81,90,98,140,240,370,500,1700,3400,4100,78698,32769,72,99.8430330233269,51.41346999880625,4053.5133570010657,3849.926084525655
1785398067,120,,Aggregated,609.600000,233.900000,72,81,90,98,140,240,370,500,1700,3400,4100,78698,32769,72,99.8430330233269,51.41346999880625,4053.5133570010657,3849.926084525655
1785398068,120,,Aggregated,608.600000,224.800000,73,81,90,98,140,240,370,490,1700,3400,4100,80476,33434,73,99.6850256120675,51.41346999880625,4053.5133570010657,3854.2737089318553
1785398069,120,,Aggregated,608.600000,224.800000,73,81,90,98,140,240,370,490,1700,3400,4100,80476,33434,73,99.6850256120675,51.41346999880625,4053.5133570010657,3854.2737089318553
1785398070,120,,Aggregated,608.600000,224.800000,73,81,90,98,140,240,370,490,1700,3400,4100,80476,33434,73,99.6850256120675,51.41346999880625,4053.5133570010657,3854.2737089318553
1785398071,120,,Aggregated,593.100000,220.000000,73,81,90,99,140,240,370,490,1600,3400,4100,82038,33918,73,100.06136253635854,51.41346999880625,4053.5133570010657,3868.6524903093687
1785398072,120,,Aggregated,593.100000,220.000000,73,81,90,99,140,240,370,490,1600,3400,4100,82038,33918,73,100.06136253635854,51.41346999880625,4053.5133570010657,3868.6524903093687
1785398073,120,,Aggregated,593.100000,220.000000,73,81,90,99,140,240,370,490,1600,3400,4100,82038,33918,73,100.06136253635854,51.41346999880625,4053.5133570010657,3868.6524903093687
1785398074,120,,Aggregated,571.800000,201.800000,73,82,91,99,140,240,360,490,1600,3400,4100,83870,34598,73,99.82669902850557,51.41346999880625,4053.5133570010657,3875.228126863002
1785398075,120,,Aggregated,571.800000,201.800000,73,82,91,99,140,240,360,490,1600,3400,4100,83870,34598,73,99.82669902850557,51.41346999880625,4053.5133570010657,3875.228126863002
1785398076,120,,Aggregated,571.800000,201.800000,73,82,91,99,140,240,360,490,1600,3400,4100,83870,34598,73,99.82669902850557,51.41346999880625,4053.5133570010657,3875.228126863002
1785398077,120,,Aggregated,578.100000,208.700000,73,81,90,99,140,230,360,480,1600,3400,4100,85745,35349,73,99.46825194658322,51.41346999880625,4053.5133570010657,3877.404023558225
1785398078,120,,Aggregated,578.100000,208.700000,73,81,90,99,140,230,360,480,1600,3400,4100,85745,35349,73,99.46825194658322,51.41346999880625,4053.5133570010657,3877.404023558225
1785398079,120,,Aggregated,578.100000,208.700000,73,81,90,99,140,230,360,480,1600,3400,4100,85745,35349,73,99.46825194658322,51.41346999880625,4053.5133570010657,3877.404023558225
1785398080,120,,Aggregated,583.000000,213.400000,73,81,90,98,140,230,360,480,1500,3400,4100,87598,36123,73,99.1439023912979,51.41346999880625,4053.5133570010657,3876.506130276947
1785398081,120,,Aggregated,583.000000,213.400000,73,81,90,98,140,230,360,480,1500,3400,4100,87598,36123,73,99.1439023912979,51.41346999880625,4053.5133570010657,3876.506130276947
1785398082,120,,Aggregated,583.000000,213.400000,73,81,90,98,140,230,360,480,1500,3400,4100,87598,36123,73,99.1439023912979,51.41346999880625,4053.5133570010657,3876.506130276947
1785398083,120,,Aggregated,617.100000,244.800000,73,81,90,98,140,230,360,480,1500,3400,4100,89424,36922,73,98.94967192070227,51.41346999880625,4053.5133570010657,3873.3604401502953
1785398084,120,,Aggregated,617.100000,244.800000,73,81,90,98,140,230,360,480,1500,3400,4100,89424,36922,73,98.94967192070227,51.41346999880625,4053.5133570010657,3873.3604401502953
1785398085,120,,Aggregated,617.100000,244.800000,73,81,90,98,140,230,360,480,1500,3400,4100,89424,36922,73,98.94967192070227,51.41346999880625,4053.5133570010657,3873.3604401502953
1785398086,120,,Aggregated,617.500000,257.000000,73,81,90,98,140,230,360,470,1500,3400,4100,91262,37682,73,98.7238829549089,51.41346999880625,4053.5133570010657,3873.4537595055995
1785398087,120,,Aggregated,617.500000,257.000000,73,81,90,98,140,230,360,470,1500,3400,4100,91262,37682,73,98.7238829549089,51.41346999880625,4053.5133570010657,3873.4537595055995
1785398088,120,,Aggregated,617.500000,257.000000,73,81,90,98,140,230,360,470,1500,3400,4100,91262,37682,73,98.7238829549089,51.41346999880625,4053.5133570010657,3873.4537595055995
1785398089,120,,Aggregated,611.300000,256.100000,73,82,90,98,140,230,350,470,1500,3400,4100,93031,38412,73,98.5695109773924,51.41346999880625,4053.5133570010657,3873.147251991272
1785398090,120,,Aggregated,611.300000,256.100000,73,82,90,98,140,230,350,470,1500,3400,4100,93031,38412,73,98.5695109773924,51.41346999880625,4053.5133570010657,3873.147251991272
1785398091,120,,Aggregated,611.300000,256.100000,73,82,90,98,140,230,350,470,1500,3400,4100,93031,38412,73,98.5695109773924,51.41346999880625,4053.5133570010657,3873.147251991272
1785398092,120,,Aggregated,604.800000,252.200000,73,82,91,98,140,230,350,470,1500,3400,4100,94804,39100,73,98.50893152512407,51.41346999880625,4053.5133570010657,3877.6303742458126
1785398093,120,,Aggregated,604.800000,252.200000,73,82,91,98,140,230,350,470,1500,3400,4100,94804,39100,73,98.50893152512407,51.41346999880625,4053.5133570010657,3877.6303742458126
1785398094,120,,Aggregated,604.800000,252.200000,73,82,91,98,140,230,350,470,1500,3400,4100,94804,39100,73,98.50893152512407,51.41346999880625,4053.5133570010657,3877.6303742458126
1785398095,120,,Aggregated,593.600000,238.600000,73,82,91,100,140,230,350,460,1500,3400,4100,96366,39641,73,98.82961831801414,51.41346999880625,4053.5133570010657,3883.772596143868
1785398096,120,,Aggregated,593.600000,238.600000,73,82,91,100,140,230,350,460,1500,3400,4100,96366,39641,73,98.82961831801414,51.41346999880625,4053.5133570010657,3883.772596143868
1785398097,120,,Aggregated,593.600000,238.600000,73,82,91,100,140,230,350,460,1500,3400,4100,96366,39641,73,98.82961831801414,51.41346999880625,4053.5133570010657,3883.772596143868
1785398098,120,,Aggregated,566.400000,214.900000,73,82,92,100,140,230,350,460,1500,3400,4100,98098,40307,73,98.82799714937833,51.41346999880625,4053.5133570010657,3887.0494913250013
1785398099,120,,Aggregated,566.400000,214.900000,73,82,92,100,140,230,350,460,1500,3400,4100,98098,40307,73,98.82799714937833,51.41346999880625,4053.5133570010657,3887.0494913250013
1785398100,120,,Aggregated,566.400000,214.900000,73,82,92,100,140,230,350,460,1500,3400,4100,98098,40307,73,98.82799714937833,51.41346999880625,4053.5133570010657,3887.0494913250013
1785398101,120,,Aggregated,561.000000,209.600000,74,83,92,100,140,230,350,460,1500,3400,4100,99858,41002,74,98.80053344659167,51.41346999880625,4053.5133570010657,3888.24116245068
1785398102,120,,Aggregated,561.000000,209.600000,74,83,92,100,140,230,350,460,1500,3400,4100,99858,41002,74,98.80053344659167,51.41346999880625,4053.5133570010657,3888.24116245068
1785398103,120,,Aggregated,561.000000,209.600000,74,83,92,100,140,230,350,460,1500,3400,4100,99858,41002,74,98.80053344659167,51.41346999880625,4053.5133570010657,3888.24116245068
1785398104,120,,Aggregated,563.600000,211.800000,74,83,92,100,140,230,350,460,1500,3400,4100,101543,41641,74,98.8390689525012,51.41346999880625,4053.5133570010657,3892.3678343164966
1785398105,120,,Aggregated,563.600000,211.800000,74,83,92,100,140,230,350,460,1500,3400,4100,101543,41641,74,98.8390689525012,51.41346999880625,4053.5133570010657,3892.3678343164966
1785398106,120,,Aggregated,563.600000,211.800000,74,83,92,100,140,230,350,460,1500,3400,4100,101543,41641,74,98.8390689525012,51.41346999880625,4053.5133570010657,3892.3678343164966
1785398107,120,,Aggregated,572.000000,219.900000,74,83,92,100,140,220,350,450,1500,3400,4100,103376,42403,74,98.676749868062,51.41346999880625,4053.5133570010657,3890.7704979879277
1785398108,120,,Aggregated,572.000000,219.900000,74,83,92,100,140,220,350,450,1500,3400,4100,103376,42403,74,98.676749868062,51.41346999880625,4053.5133570010657,3890.7704979879277
1785398109,120,,Aggregated,572.000000,219.900000,74,83,92,100,140,220,350,450,1500,3400,4100,103376,42403,74,98.676749868062,51.41346999880625,4053.5133570010657,3890.7704979879277
1785398110,120,,Aggregated,586.000000,231.400000,74,83,93,100,140,220,350,450,1500,3400,4100,105051,42925,74,98.73755214863067,51.41346999880625,4053.5133570010657,3902.2140293762077
1785398111,120,,Aggregated,586.000000,231.400000,74,83,93,100,140,220,350,450,1500,3400,4100,105051,42925,74,98.73755214863067,51.41346999880625,4053.5133570010657,3902.2140293762077
1785398112,120,,Aggregated,586.000000,231.400000,74,83,93,100,140,220,350,450,1500,3400,4100,105051,42925,74,98.73755214863067,51.41346999880625,4053.5133570010657,3902.2140293762077
1785398113,120,,Aggregated,574.400000,207.300000,74,83,93,100,140,220,350,450,1400,3400,4100,106822,43519,74,98.7046261261612,51.41346999880625,4053.5133570010657,3911.627988616577
1785398114,120,,Aggregated,574.400000,207.300000,74,83,93,100,140,220,350,450,1400,3400,4100,106822,43519,74,98.7046261261612,51.41346999880625,4053.5133570010657,3911.627988616577
1785398115,120,,Aggregated,574.400000,207.300000,74,83,93,100,140,220,350,450,1400,3400,4100,106822,43519,74,98.7046261261612,51.41346999880625,4053.5133570010657,3911.627988616577
1785398116,120,,Aggregated,588.300000,211.400000,74,83,93,100,140,220,340,450,1400,3400,4100,108673,44246,74,98.46978855314357,51.41346999880625,4053.5133570010657,3912.703385385514
1785398117,120,,Aggregated,588.300000,211.400000,74,83,93,100,140,220,340,450,1400,3400,4100,108673,44246,74,98.46978855314357,51.41346999880625,4053.5133570010657,3912.703385385514
1785398118,120,,Aggregated,588.300000,211.400000,74,83,93,100,140,220,340,450,1400,3400,4100,108673,44246,74,98.46978855314357,51.41346999880625,4053.5133570010657,3912.703385385514
1785398119,120,,Aggregated,588.200000,207.000000,74,83,92,100,140,220,340,450,1500,3400,4100,110459,44954,74,98.38230509598868,51.41346999880625,4053.5133570010657,3916.324382802669
1785398120,120,,Aggregated,588.200000,207.000000,74,83,92,100,140,220,340,450,1500,3400,4100,110459,44954,74,98.38230509598868,51.41346999880625,4053.5133570010657,3916.324382802669
1785398121,120,,Aggregated,588.200000,207.000000,74,83,92,100,140,220,340,450,1500,3400,4100,110459,44954,74,98.38230509598868,51.41346999880625,4053.5133570010657,3916.324382802669
1785398122,120,,Aggregated,597.700000,222.300000,74,83,92,100,140,220,340,440,1500,3400,4100,112358,45725,74,98.11744123294086,51.41346999880625,4053.5133570010657,3916.5190818633296
1785398123,120,,Aggregated,597.700000,222.300000,74,83,92,100,140,220,340,440,1500,3400,4100,112358,45725,74,98.11744123294086,51.41346999880625,4053.5133570010657,3916.5190818633296
1785398124,120,,Aggregated,597.700000,222.300000,74,83,92,100,140,220,340,440,1500,3400,4100,112358,45725,74,98.11744123294086,51.41346999880625,4053.5133570010657,3916.5190818633296
1785398125,120,,Aggregated,612.800000,243.200000,74,83,92,100,140,220,340,440,1400,3400,4100,114022,46282,74,98.21454493443149,51.41346999880625,4053.5133570010657,3924.1418848994053
1785398126,120,,Aggregated,612.800000,243.200000,74,83,92,100,140,220,340,440,1400,3400,4100,114022,46282,74,98.21454493443149,51.41346999880625,4053.5133570010657,3924.1418848994053
1785398127,120,,Aggregated,612.800000,243.200000,74,83,92,100,140,220,340,440,1400,3400,4100,114022,46282,74,98.21454493443149,51.41346999880625,4053.5133570010657,3924.1418848994053
